id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,486,1,0.25,6.4935e-02,4.1055e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,2,0.25,6.4935e-02,4.0595e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,3,0.25,6.4935e-02,4.0187e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,4,0.25,6.4935e-02,3.9830e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,5,0.25,3.8961e-02,3.9099e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,6,0.25,3.8961e-02,3.8007e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,7,0.25,3.8961e-02,3.7746e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,8,0.25,3.8961e-02,3.7577e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,9,0.25,3.8961e-02,3.7474e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,10,0.25,3.8961e-02,3.7402e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,11,0.25,3.8961e-02,3.7342e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,12,0.25,3.8961e-02,3.7298e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,13,0.25,3.8961e-02,3.7260e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,14,0.25,3.8961e-02,3.7231e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,15,0.25,3.8961e-02,3.7195e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,16,0.25,3.8961e-02,3.7165e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,17,0.25,6.4935e-02,3.7130e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,18,0.25,6.4935e-02,3.7091e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,19,0.25,6.4935e-02,3.7032e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,20,0.25,7.7922e-02,3.6917e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,21,0.25,7.7922e-02,3.6625e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,22,0.25,6.4935e-02,3.6036e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
1,486,23,0.25,7.7922e-02,3.5321e+00,2.0133e-03,3.1242e-02,4.9304e+04,305
