id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,486,1,0.25,1.1905e-01,4.1009e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,2,0.25,1.1905e-01,4.0527e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,3,0.25,1.1905e-01,4.0097e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,4,0.25,1.1905e-01,3.9707e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,5,0.25,1.1905e-01,3.8583e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,6,0.25,1.1905e-01,3.7544e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,7,0.25,1.1905e-01,3.7298e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,8,0.25,1.1905e-01,3.7172e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,9,0.25,1.1905e-01,3.7084e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,10,0.25,1.1905e-01,3.7022e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,11,0.25,1.1905e-01,3.6969e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,12,0.25,1.1905e-01,3.6926e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,13,0.25,1.1905e-01,3.6891e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,14,0.25,1.1905e-01,3.6852e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,15,0.25,1.1905e-01,3.6818e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,16,0.25,1.1905e-01,3.6781e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,17,0.25,1.1905e-01,3.6743e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,18,0.25,1.1905e-01,3.6691e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,19,0.25,1.1905e-01,3.6610e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,20,0.25,1.1905e-01,3.6423e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,21,0.25,1.1905e-01,3.5855e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,22,0.25,1.5476e-01,3.4930e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,23,0.25,1.7857e-01,3.3984e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,24,0.25,1.9048e-01,3.3121e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,25,0.25,2.1429e-01,3.2281e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,26,0.25,2.1429e-01,3.1466e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,27,0.25,2.3810e-01,3.0547e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,28,0.25,2.2619e-01,2.9567e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,29,0.25,3.0952e-01,2.8681e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
1,486,30,0.25,2.9762e-01,2.7790e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,1,0.25,9.5238e-02,4.1067e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,2,0.25,9.5238e-02,4.0565e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,3,0.25,9.5238e-02,4.0102e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,4,0.25,9.5238e-02,3.9546e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,5,0.25,7.1429e-02,3.8175e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,6,0.25,7.1429e-02,3.7581e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,7,0.25,7.1429e-02,3.7348e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,8,0.25,7.1429e-02,3.7214e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,9,0.25,7.1429e-02,3.7125e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,10,0.25,7.1429e-02,3.7051e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,11,0.25,7.1429e-02,3.6996e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,12,0.25,7.1429e-02,3.6950e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,13,0.25,7.1429e-02,3.6910e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,14,0.25,7.1429e-02,3.6875e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,15,0.25,7.1429e-02,3.6844e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,16,0.25,7.1429e-02,3.6815e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
2,487,17,0.25,7.1429e-02,3.6787e+00,2.0561e-03,3.1242e-02,4.9304e+04,334
