id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,486,1,1.00,1.1250e-01,4.0866e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,2,1.00,2.5000e-02,3.9760e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,3,1.00,2.5000e-02,3.8520e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,4,1.00,2.5000e-02,3.7934e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,5,1.00,2.5000e-02,3.7581e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,6,1.00,2.5000e-02,3.7302e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,7,1.00,2.5000e-02,3.7142e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,8,1.00,2.5000e-02,3.7032e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,9,1.00,2.5000e-02,3.6938e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,10,1.00,2.5000e-02,3.6840e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,11,1.00,3.7500e-02,3.6739e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,12,1.00,7.5000e-02,3.6642e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,13,1.00,7.5000e-02,3.6498e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,14,1.00,7.5000e-02,3.6340e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,15,1.00,5.0000e-02,3.6106e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,16,1.00,1.0000e-01,3.5724e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,17,1.00,1.6250e-01,3.5253e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,18,1.00,1.7500e-01,3.4537e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,19,1.00,1.3750e-01,3.3428e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,20,1.00,1.8750e-01,3.2046e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,21,1.00,1.6250e-01,3.0589e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,22,1.00,2.0000e-01,2.9166e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,23,1.00,2.6250e-01,2.7818e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,24,1.00,2.7500e-01,2.6516e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,25,1.00,3.0000e-01,2.5188e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,26,1.00,2.8750e-01,2.4055e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,27,1.00,2.8750e-01,2.2983e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,28,1.00,3.1250e-01,2.1902e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,29,1.00,3.7500e-01,2.0803e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
1,486,30,1.00,3.3750e-01,1.9826e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,1,1.00,5.0000e-02,4.0891e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,2,1.00,5.0000e-02,3.9855e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,3,1.00,5.0000e-02,3.8625e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,4,1.00,5.0000e-02,3.7806e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,5,1.00,5.0000e-02,3.7445e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,6,1.00,5.0000e-02,3.7246e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,7,1.00,5.0000e-02,3.7116e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,8,1.00,5.0000e-02,3.7019e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,9,1.00,5.0000e-02,3.6930e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,10,1.00,5.0000e-02,3.6858e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,11,1.00,5.0000e-02,3.6812e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,12,1.00,5.0000e-02,3.6754e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,13,1.00,5.0000e-02,3.6689e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,14,1.00,5.0000e-02,3.6611e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,15,1.00,5.0000e-02,3.6533e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,16,1.00,5.0000e-02,3.6437e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,17,1.00,5.0000e-02,3.6310e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,18,1.00,5.0000e-02,3.6144e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
2,487,19,1.00,5.0000e-02,3.5929e+00,2.4073e-02,3.7267e-01,5.7202e+05,317
