id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,376,1,0.25,1.1667e-01,2.3027e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,2,0.25,1.1833e-01,2.3011e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,3,0.25,1.5167e-01,2.2532e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,4,0.25,5.6667e-01,1.7550e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,5,0.25,6.1417e-01,1.1937e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,6,0.25,6.6583e-01,1.0031e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,7,0.25,6.9667e-01,8.9996e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,8,0.25,7.0167e-01,8.4151e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,9,0.25,7.1167e-01,8.0137e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,10,0.25,7.1917e-01,7.7241e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,11,0.25,7.2500e-01,7.5004e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,12,0.25,7.3167e-01,7.3295e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,13,0.25,7.3167e-01,7.1844e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,14,0.25,7.3583e-01,7.0586e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
1,376,15,0.25,7.3667e-01,6.9550e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,1,0.25,9.5000e-02,2.3038e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,2,0.25,9.5000e-02,2.3028e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,3,0.25,1.6083e-01,2.3007e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,4,0.25,3.4083e-01,2.1690e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,5,0.25,6.5333e-01,1.4379e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,6,0.25,7.0167e-01,1.0791e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,7,0.25,7.2167e-01,9.3804e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,8,0.25,7.2333e-01,8.6522e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,9,0.25,7.3417e-01,8.2080e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,10,0.25,7.3500e-01,7.8879e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,11,0.25,7.3750e-01,7.6263e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,12,0.25,7.3833e-01,7.4208e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,13,0.25,7.4583e-01,7.2472e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,14,0.25,7.4833e-01,7.0997e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
2,377,15,0.25,7.5500e-01,6.9678e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,1,0.25,1.0083e-01,2.3036e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,2,0.25,9.5833e-02,2.3024e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,3,0.25,2.0083e-01,2.2370e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,4,0.25,6.5167e-01,1.3067e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,5,0.25,7.0417e-01,9.9479e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,6,0.25,7.1333e-01,8.9144e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,7,0.25,7.2167e-01,8.4090e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,8,0.25,7.3333e-01,8.0676e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,9,0.25,7.3750e-01,7.8174e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,10,0.25,7.3917e-01,7.6140e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,11,0.25,7.4417e-01,7.4389e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,12,0.25,7.4083e-01,7.2846e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,13,0.25,7.4333e-01,7.1522e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,14,0.25,7.4833e-01,7.0243e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
3,378,15,0.25,7.5250e-01,6.9075e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,1,0.25,8.8333e-02,2.3035e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,2,0.25,4.7333e-01,1.9352e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,3,0.25,5.8083e-01,1.2289e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,4,0.25,6.5583e-01,1.0639e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,5,0.25,6.6833e-01,9.8038e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,6,0.25,6.8833e-01,9.3195e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,7,0.25,6.9083e-01,8.9795e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,8,0.25,7.0417e-01,8.7115e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,9,0.25,7.0833e-01,8.4899e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,10,0.25,7.1333e-01,8.2783e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,11,0.25,7.3083e-01,8.0742e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,12,0.25,7.3667e-01,7.9038e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,13,0.25,7.4917e-01,7.7292e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,14,0.25,7.5750e-01,7.5737e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
4,379,15,0.25,7.6333e-01,7.4359e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,1,0.25,8.6667e-02,2.3038e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,2,0.25,1.4583e-01,2.3030e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,3,0.25,1.8333e-01,2.2958e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,4,0.25,3.9583e-01,2.0096e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,5,0.25,5.0000e-01,1.5362e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,6,0.25,5.4583e-01,1.2881e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,7,0.25,5.9500e-01,1.1624e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,8,0.25,6.1917e-01,1.0710e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,9,0.25,6.3083e-01,1.0030e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,10,0.25,6.4833e-01,9.4909e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,11,0.25,6.5917e-01,9.0454e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,12,0.25,6.6917e-01,8.6566e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,13,0.25,6.8500e-01,8.3259e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,14,0.25,6.8917e-01,8.0324e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
5,380,15,0.25,7.0333e-01,7.7772e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,1,0.25,9.8333e-02,2.3034e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,2,0.25,1.2000e-01,2.3030e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,3,0.25,2.7667e-01,2.2832e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,4,0.25,5.4333e-01,1.7145e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,5,0.25,5.9750e-01,1.2458e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,6,0.25,6.2417e-01,1.1018e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,7,0.25,6.4500e-01,1.0184e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,8,0.25,6.7167e-01,9.6056e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,9,0.25,6.8750e-01,9.1956e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,10,0.25,6.9917e-01,8.8907e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,11,0.25,7.0583e-01,8.6433e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,12,0.25,7.0583e-01,8.4224e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,13,0.25,7.1417e-01,8.2421e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,14,0.25,7.2167e-01,8.0977e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
6,381,15,0.25,7.3000e-01,7.9411e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,1,0.25,9.5833e-02,2.3030e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,2,0.25,9.5833e-02,2.3021e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,3,0.25,4.4250e-01,2.0685e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,4,0.25,5.8667e-01,1.2777e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,5,0.25,6.0333e-01,1.0388e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,6,0.25,6.3333e-01,9.2762e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,7,0.25,6.4500e-01,8.5831e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,8,0.25,6.5917e-01,8.0625e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,9,0.25,6.8250e-01,7.6193e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,10,0.25,6.9833e-01,7.2581e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,11,0.25,7.1667e-01,6.9840e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,12,0.25,7.2333e-01,6.7692e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,13,0.25,7.2667e-01,6.6036e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,14,0.25,7.2583e-01,6.4703e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
7,382,15,0.25,7.3083e-01,6.3440e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,1,0.25,9.5833e-02,2.3045e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,2,0.25,9.5833e-02,2.3035e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,3,0.25,1.7250e-01,2.2980e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,4,0.25,5.8000e-01,1.6478e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,5,0.25,6.4083e-01,1.1900e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,6,0.25,6.6500e-01,1.0576e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,7,0.25,6.7917e-01,9.7284e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,8,0.25,6.7750e-01,9.1633e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,9,0.25,6.8167e-01,8.7714e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,10,0.25,6.8833e-01,8.4666e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,11,0.25,7.0250e-01,8.2163e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,12,0.25,7.0833e-01,7.9846e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,13,0.25,7.0583e-01,7.7767e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,14,0.25,7.2167e-01,7.5736e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
8,383,15,0.25,7.2333e-01,7.3838e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,1,0.25,1.0167e-01,2.3037e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,2,0.25,1.0167e-01,2.3029e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,3,0.25,1.1583e-01,2.3014e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,4,0.25,1.8250e-01,2.2849e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,5,0.25,5.1917e-01,1.9842e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,6,0.25,5.6583e-01,1.3210e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,7,0.25,6.0167e-01,1.1003e+00,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,8,0.25,6.3833e-01,9.6945e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,9,0.25,6.5417e-01,8.8942e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,10,0.25,6.6667e-01,8.3554e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
9,384,11,0.25,6.6917e-01,7.9600e-01,7.9110e-03,2.2514e-02,4.7120e+04,4800
