id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,376,1,1.00,5.5667e-01,1.9528e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,2,1.00,6.4000e-01,1.2676e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,3,1.00,6.8000e-01,9.3206e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,4,1.00,7.0083e-01,7.9910e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,5,1.00,7.2417e-01,7.3222e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,6,1.00,7.4250e-01,6.9061e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,7,1.00,7.5167e-01,6.5947e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,8,1.00,7.5667e-01,6.3473e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,9,1.00,7.6833e-01,6.1175e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,10,1.00,7.7583e-01,5.9189e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,11,1.00,7.8250e-01,5.7436e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,12,1.00,7.9083e-01,5.5859e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,13,1.00,8.0417e-01,5.4515e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,14,1.00,8.0583e-01,5.3288e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,376,15,1.00,8.1583e-01,5.2044e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,1,1.00,5.9917e-01,2.1426e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,2,1.00,6.6750e-01,1.4188e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,3,1.00,6.9333e-01,1.0478e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,4,1.00,7.0583e-01,8.3523e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,5,1.00,7.1417e-01,7.5949e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,6,1.00,7.2000e-01,7.2063e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,7,1.00,7.3000e-01,6.8789e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,8,1.00,7.4500e-01,6.5998e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,9,1.00,7.5250e-01,6.3566e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,10,1.00,7.6583e-01,6.1582e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,11,1.00,7.7167e-01,5.9621e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,12,1.00,7.7750e-01,5.7766e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,13,1.00,7.9000e-01,5.6098e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,14,1.00,7.9417e-01,5.4759e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,377,15,1.00,8.0250e-01,5.3357e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,1,1.00,3.9417e-01,2.2355e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,2,1.00,6.6500e-01,1.6365e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,3,1.00,7.2917e-01,1.0436e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,4,1.00,7.4667e-01,8.2765e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,5,1.00,7.5917e-01,7.5206e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,6,1.00,7.6000e-01,7.1027e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,7,1.00,7.5917e-01,6.7864e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,8,1.00,7.6583e-01,6.5192e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,9,1.00,7.6667e-01,6.3128e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,10,1.00,7.6917e-01,6.1125e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,11,1.00,7.7417e-01,5.9436e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,12,1.00,7.7917e-01,5.7714e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,13,1.00,7.7667e-01,5.6308e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,14,1.00,7.8083e-01,5.4925e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,378,15,1.00,7.8583e-01,5.3673e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,1,1.00,6.4417e-01,1.7985e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,2,1.00,6.8833e-01,1.1490e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,3,1.00,7.1750e-01,9.5703e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,4,1.00,7.3917e-01,8.6904e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,5,1.00,7.5917e-01,8.1160e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,6,1.00,7.6083e-01,7.6862e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,7,1.00,7.7417e-01,7.3249e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,8,1.00,7.9000e-01,7.0064e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,379,9,1.00,7.9250e-01,6.7079e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
