id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,376,1,0.50,1.4667e-01,2.2994e+00,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,2,0.50,5.2417e-01,1.8385e+00,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,3,0.50,6.9500e-01,1.0860e+00,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,4,0.50,7.2417e-01,8.7107e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,5,0.50,7.4750e-01,7.6589e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,6,0.50,7.6417e-01,7.0800e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,7,0.50,7.7083e-01,6.7200e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,8,0.50,7.7917e-01,6.4425e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,9,0.50,7.9000e-01,6.2131e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,10,0.50,7.9417e-01,6.0009e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,11,0.50,8.0500e-01,5.8308e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,12,0.50,8.0833e-01,5.6703e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,13,0.50,8.1333e-01,5.5338e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,14,0.50,8.1833e-01,5.4073e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
1,376,15,0.50,8.1833e-01,5.2996e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
2,377,1,0.50,1.2333e-01,2.3027e+00,3.0915e-02,8.7112e-02,1.8444e+05,4800
2,377,2,0.50,2.3333e-01,2.2951e+00,3.0915e-02,8.7112e-02,1.8444e+05,4800
2,377,3,0.50,6.3167e-01,1.6985e+00,3.0915e-02,8.7112e-02,1.8444e+05,4800
2,377,4,0.50,7.1750e-01,9.8161e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
2,377,5,0.50,7.3333e-01,8.3293e-01,3.0915e-02,8.7112e-02,1.8444e+05,4800
