id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,522,1,0.50,6.8513e-01,1.7047e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,2,0.50,7.1325e-01,1.2401e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,3,0.50,7.0582e-01,1.0763e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,4,0.50,7.1829e-01,1.0249e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,5,0.50,7.1509e-01,9.8847e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,6,0.50,7.1509e-01,9.7601e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,7,0.50,7.2412e-01,9.6720e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,8,0.50,7.2903e-01,9.6358e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,9,0.50,7.3007e-01,9.5181e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
1,522,10,0.50,7.4242e-01,9.5030e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141

2,523,1,0.50,6.5191e-01,1.6652e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,2,0.50,6.9029e-01,1.1916e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,3,0.50,7.1417e-01,1.0308e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,4,0.50,7.1632e-01,9.8180e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,5,0.50,7.1491e-01,9.5369e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,6,0.50,7.1614e-01,9.3732e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,7,0.50,7.2793e-01,9.2079e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,8,0.50,7.2056e-01,9.1866e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,9,0.50,7.0441e-01,9.1356e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
2,523,10,0.50,7.2842e-01,8.9644e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,1,0.50,6.6542e-01,1.6527e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,2,0.50,6.7831e-01,1.1778e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,3,0.50,7.2148e-01,1.0483e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,4,0.50,7.3474e-01,1.0113e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,5,0.50,7.0287e-01,1.0013e+00,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,6,0.50,7.2197e-01,9.8937e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,7,0.50,7.3100e-01,9.7604e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,8,0.50,7.3738e-01,9.7812e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,9,0.50,7.2111e-01,9.7781e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
3,524,10,0.50,7.4524e-01,9.6458e-01,3.7418e-01,1.0417e-01,1.8881e+05,65141
