id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,522,1,0.75,7.0011e-01,1.5090e+00,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,2,0.75,7.1902e-01,1.0871e+00,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,3,0.75,7.2811e-01,9.4173e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,4,0.75,7.1528e-01,8.8876e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,5,0.75,7.5734e-01,8.6089e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,6,0.75,7.3443e-01,8.4037e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,7,0.75,7.4917e-01,8.2984e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,8,0.75,6.8666e-01,8.1098e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,9,0.75,7.4966e-01,8.0912e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
1,522,10,0.75,7.1061e-01,8.0276e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142

2,523,1,0.75,6.8347e-01,1.4115e+00,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,2,0.75,7.4739e-01,1.0445e+00,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,3,0.75,7.1546e-01,8.9303e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,4,0.75,7.1902e-01,8.4300e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,5,0.75,7.3615e-01,8.0907e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,6,0.75,7.4592e-01,7.8742e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,7,0.75,7.5961e-01,7.7578e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,8,0.75,7.5642e-01,7.6550e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,9,0.75,7.3216e-01,7.5067e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
2,523,10,0.75,7.5973e-01,7.4051e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,1,0.75,7.0963e-01,1.4686e+00,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,2,0.75,7.3437e-01,1.0556e+00,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,3,0.75,7.4850e-01,8.9718e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,4,0.75,7.3781e-01,8.5894e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,5,0.75,7.4414e-01,8.2481e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,6,0.75,7.4972e-01,8.0910e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,7,0.75,7.5734e-01,7.9787e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,8,0.75,7.5279e-01,7.8727e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,9,0.75,7.3935e-01,7.8311e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
3,524,10,0.75,7.5120e-01,7.7849e-01,6.4110e-01,2.1658e-01,3.2251e+05,65142
