id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,522,1,0.25,4.0587e-01,2.5178e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,2,0.25,5.2204e-01,1.9174e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,3,0.25,5.7780e-01,1.7388e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,4,0.25,5.4728e-01,1.6676e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,5,0.25,5.6834e-01,1.6576e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,6,0.25,5.6613e-01,1.6345e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,7,0.25,5.7503e-01,1.6303e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,8,0.25,5.7227e-01,1.6381e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,9,0.25,5.7688e-01,1.6155e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
1,522,10,0.25,5.6214e-01,1.6398e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142

2,523,1,0.25,5.4697e-01,2.3145e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,2,0.25,5.3696e-01,1.9693e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,3,0.25,5.2941e-01,1.9690e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,4,0.25,5.5219e-01,1.7900e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,5,0.25,4.8508e-02,2.4189e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,6,0.25,4.8385e-02,2.7608e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,7,0.25,5.5010e-01,2.0784e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,8,0.25,4.8385e-02,2.8561e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,9,0.25,5.2186e-01,2.5930e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
2,523,10,0.25,5.0528e-01,2.1597e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,1,0.25,5.3162e-01,2.3970e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,2,0.25,5.7166e-01,1.8263e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,3,0.25,5.7424e-01,1.6882e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,4,0.25,5.4863e-01,1.6328e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,5,0.25,5.8731e-01,1.6140e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,6,0.25,5.3924e-01,1.6075e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,7,0.25,6.0316e-01,1.6083e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,8,0.25,5.7117e-01,1.6105e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,9,0.25,5.7890e-01,1.5995e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
3,524,10,0.25,5.8130e-01,1.5938e+00,9.7915e-02,3.1242e-02,4.9304e+04,65142
