id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,522,1,1.00,7.5881e-01,1.2654e+00,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,2,1.00,7.7447e-01,9.0944e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,3,1.00,7.7570e-01,8.0107e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,4,1.00,7.8190e-01,7.6479e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,5,1.00,7.8012e-01,7.4189e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,6,1.00,7.8190e-01,7.2365e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,7,1.00,7.9062e-01,7.1235e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,8,1.00,7.8079e-01,7.0293e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,9,1.00,7.9381e-01,6.9520e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
1,522,10,1.00,7.9743e-01,6.8717e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141

2,523,1,1.00,7.4800e-01,1.2752e+00,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,2,1.00,7.6317e-01,9.4895e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,3,1.00,7.6213e-01,8.1860e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,4,1.00,7.5820e-01,7.6705e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,5,1.00,7.7336e-01,7.3436e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,6,1.00,7.6950e-01,7.1964e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,7,1.00,7.8534e-01,7.0492e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,8,1.00,7.8460e-01,6.9607e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,9,1.00,7.7306e-01,6.8630e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
2,523,10,1.00,7.7797e-01,6.7890e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,1,1.00,7.5003e-01,1.2573e+00,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,2,1.00,7.6268e-01,9.4374e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,3,1.00,7.7723e-01,8.2029e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,4,1.00,7.7017e-01,7.7001e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,5,1.00,7.6084e-01,7.4531e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,6,1.00,7.8521e-01,7.2793e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,7,1.00,7.7772e-01,7.1531e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,8,1.00,7.8816e-01,6.9503e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,9,1.00,7.9099e-01,6.9254e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
3,524,10,1.00,7.8687e-01,6.8213e-01,1.1365e+00,3.7267e-01,5.7202e+05,65141
