id_esperimento,seed,round,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,172,1,8.2917e-01,1.6514e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,2,9.0667e-01,3.4427e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,3,9.3833e-01,2.1859e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,4,9.5917e-01,1.5610e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,5,9.6417e-01,1.2764e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,6,9.6500e-01,1.1312e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,7,9.5833e-01,1.0150e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,8,9.6333e-01,9.2614e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,9,9.6500e-01,8.6182e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,10,9.6250e-01,7.9751e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,11,9.6750e-01,7.7594e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,12,9.7917e-01,7.1886e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,13,9.7500e-01,7.1184e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,14,9.7500e-01,6.8722e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,172,15,9.7500e-01,6.4445e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,1,8.5917e-01,1.3789e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,2,8.9500e-01,3.4655e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,3,9.2500e-01,2.4587e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,4,9.3583e-01,2.0612e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,5,9.4583e-01,1.6911e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,6,9.4417e-01,1.4182e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,7,9.4917e-01,1.2536e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,8,9.4750e-01,1.1784e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,9,9.5000e-01,1.1251e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,10,9.5667e-01,1.0428e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,11,9.5167e-01,9.7065e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,12,9.5583e-01,9.4637e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,13,9.5500e-01,8.6399e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,14,9.5750e-01,8.1076e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,173,15,9.5417e-01,7.9559e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,1,8.0417e-01,1.4144e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,2,9.2750e-01,3.4677e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,3,9.3083e-01,2.2389e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,4,9.4083e-01,1.6997e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,5,9.5167e-01,1.4059e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,6,9.5500e-01,1.2340e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,7,9.6000e-01,1.1310e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,8,9.5833e-01,9.7116e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,9,9.5500e-01,9.0000e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,10,9.6083e-01,8.2156e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,11,9.5833e-01,7.5806e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,12,9.6083e-01,7.2948e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,13,9.5750e-01,6.9167e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,14,9.5917e-01,6.7211e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,174,15,9.6167e-01,6.7474e-02,3.0820e-02,8.6029e-02,1.8416e+05,4800
4,175,1,8.1500e-01,1.6494e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
