id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,396,1,1.00,8.3893e-01,9.6129e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,2,1.00,9.1834e-01,5.4143e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,3,1.00,9.3624e-01,3.9743e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,4,1.00,9.4519e-01,3.1959e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,5,1.00,9.4631e-01,2.7315e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,6,1.00,9.5302e-01,2.4720e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,7,1.00,9.4966e-01,2.2926e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,8,1.00,9.5078e-01,2.1641e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,9,1.00,9.5078e-01,2.0668e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,10,1.00,9.5414e-01,1.9861e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,11,1.00,9.5638e-01,1.9183e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,12,1.00,9.5861e-01,1.8611e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,13,1.00,9.5973e-01,1.8032e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,14,1.00,9.5973e-01,1.7465e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
1,396,15,1.00,9.5973e-01,1.6985e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,1,1.00,8.1544e-01,1.2919e+00,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,2,1.00,8.8926e-01,6.2501e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,3,1.00,9.1834e-01,4.2463e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,4,1.00,9.2953e-01,3.3652e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,5,1.00,9.3289e-01,2.8673e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,6,1.00,9.3736e-01,2.5934e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,7,1.00,9.4631e-01,2.4205e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,8,1.00,9.4855e-01,2.2951e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,9,1.00,9.5078e-01,2.1952e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,10,1.00,9.5302e-01,2.1178e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,11,1.00,9.5638e-01,2.0499e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,12,1.00,9.5526e-01,1.9997e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,13,1.00,9.5638e-01,1.9535e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,14,1.00,9.5973e-01,1.9090e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
2,397,15,1.00,9.6085e-01,1.8670e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,1,1.00,8.6801e-01,1.2078e+00,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,2,1.00,9.2841e-01,4.7883e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,3,1.00,9.3736e-01,3.1402e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,4,1.00,9.3848e-01,2.7090e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,5,1.00,9.3960e-01,2.4720e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,6,1.00,9.4183e-01,2.3104e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,7,1.00,9.4407e-01,2.1865e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,8,1.00,9.4519e-01,2.0808e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,9,1.00,9.5190e-01,1.9963e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,10,1.00,9.5638e-01,1.9190e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,11,1.00,9.5638e-01,1.8603e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,12,1.00,9.5861e-01,1.8065e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,13,1.00,9.5861e-01,1.7596e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,14,1.00,9.5749e-01,1.7075e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
3,398,15,1.00,9.5749e-01,1.6625e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,1,1.00,8.5347e-01,1.1563e+00,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,2,1.00,8.5459e-01,5.3692e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,3,1.00,8.4676e-01,3.3734e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,4,1.00,8.3557e-01,2.6459e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,5,1.00,8.5906e-01,2.3406e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,6,1.00,9.0492e-01,2.1764e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,7,1.00,9.2394e-01,2.0568e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,8,1.00,9.3624e-01,1.9591e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,9,1.00,9.4072e-01,1.8712e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,10,1.00,9.4519e-01,1.7938e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,11,1.00,9.5190e-01,1.7236e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,12,1.00,9.5749e-01,1.6531e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,13,1.00,9.5861e-01,1.5979e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,14,1.00,9.5861e-01,1.5481e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
4,399,15,1.00,9.5973e-01,1.5102e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,1,1.00,8.3110e-01,1.1631e+00,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,2,1.00,8.7472e-01,5.3115e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,3,1.00,8.6242e-01,3.6457e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,4,1.00,9.1051e-01,3.1217e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,5,1.00,9.2841e-01,2.8226e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,6,1.00,9.2953e-01,2.5808e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,7,1.00,9.3400e-01,2.3983e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,8,1.00,9.4295e-01,2.2369e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,9,1.00,9.5638e-01,2.1157e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,10,1.00,9.5861e-01,2.0195e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,11,1.00,9.6197e-01,1.9393e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,12,1.00,9.6085e-01,1.8770e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,13,1.00,9.5973e-01,1.8201e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,14,1.00,9.6197e-01,1.7710e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
5,400,15,1.00,9.6421e-01,1.7273e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,1,1.00,8.6130e-01,1.0231e+00,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,2,1.00,8.9597e-01,5.5500e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,3,1.00,9.1834e-01,3.4782e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,4,1.00,9.3512e-01,2.5164e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,5,1.00,9.4072e-01,2.1593e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,6,1.00,9.4295e-01,2.0116e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,7,1.00,9.4295e-01,1.9209e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,8,1.00,9.4407e-01,1.8577e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,9,1.00,9.4631e-01,1.8005e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,10,1.00,9.4855e-01,1.7574e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,11,1.00,9.4855e-01,1.7189e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,12,1.00,9.5078e-01,1.6798e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,13,1.00,9.5190e-01,1.6412e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,14,1.00,9.5190e-01,1.6064e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
6,401,15,1.00,9.5302e-01,1.5812e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
7,402,1,1.00,6.9687e-01,8.5455e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
7,402,2,1.00,7.8412e-01,5.5431e-01,7.7308e-02,3.3894e-01,5.6328e+05,3572
