id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,396,1,0.75,8.9663e-01,8.7058e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,2,0.75,8.9551e-01,4.6918e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,3,0.75,9.1011e-01,3.3755e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,4,0.75,9.4045e-01,2.4721e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,5,0.75,9.6180e-01,1.9604e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,6,0.75,9.6517e-01,1.6835e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,7,0.75,9.6854e-01,1.5115e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,8,0.75,9.7191e-01,1.3872e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,9,0.75,9.7303e-01,1.2903e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,10,0.75,9.7528e-01,1.2141e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,11,0.75,9.7865e-01,1.1518e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,12,0.75,9.7865e-01,1.0991e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,13,0.75,9.7865e-01,1.0542e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,14,0.75,9.7865e-01,1.0036e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
1,396,15,0.75,9.7753e-01,9.6705e-02,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,1,0.75,8.1011e-01,1.4125e+00,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,2,0.75,9.2697e-01,5.6656e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,3,0.75,9.4157e-01,3.8642e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,4,0.75,9.4494e-01,2.9039e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,5,0.75,9.4944e-01,2.2864e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,6,0.75,9.5281e-01,1.9214e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,7,0.75,9.5393e-01,1.6879e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,8,0.75,9.5618e-01,1.5276e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,9,0.75,9.5955e-01,1.4181e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,10,0.75,9.5843e-01,1.3283e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,11,0.75,9.5955e-01,1.2511e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,12,0.75,9.5843e-01,1.1845e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,13,0.75,9.5955e-01,1.1245e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,14,0.75,9.6067e-01,1.0828e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
2,397,15,0.75,9.5843e-01,1.0529e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,1,0.75,8.9775e-01,1.2311e+00,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,2,0.75,9.3596e-01,3.6014e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,3,0.75,9.4494e-01,2.0755e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,4,0.75,9.5506e-01,1.7177e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,5,0.75,9.6292e-01,1.5478e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,6,0.75,9.6629e-01,1.4254e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,7,0.75,9.7191e-01,1.3130e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,8,0.75,9.7303e-01,1.2255e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,9,0.75,9.7303e-01,1.1561e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,10,0.75,9.7416e-01,1.1052e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,11,0.75,9.7528e-01,1.0643e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,12,0.75,9.7978e-01,1.0201e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,13,0.75,9.7978e-01,9.9049e-02,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,14,0.75,9.8090e-01,9.5841e-02,4.3285e-02,1.9118e-01,3.1596e+05,3558
3,398,15,0.75,9.8090e-01,9.2516e-02,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,1,0.75,8.9213e-01,1.2045e+00,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,2,0.75,9.3146e-01,5.1432e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,3,0.75,9.4831e-01,3.0131e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,4,0.75,9.6180e-01,2.2212e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,5,0.75,9.5955e-01,1.8407e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,6,0.75,9.6517e-01,1.6229e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,7,0.75,9.6854e-01,1.4703e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,8,0.75,9.7303e-01,1.3595e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,9,0.75,9.7528e-01,1.2733e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,10,0.75,9.7640e-01,1.1927e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,11,0.75,9.7640e-01,1.1332e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,12,0.75,9.7640e-01,1.0756e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,13,0.75,9.7753e-01,1.0324e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,14,0.75,9.7978e-01,9.9439e-02,4.3285e-02,1.9118e-01,3.1596e+05,3558
4,399,15,0.75,9.7865e-01,9.6103e-02,4.3285e-02,1.9118e-01,3.1596e+05,3558
5,400,1,0.75,8.7753e-01,1.0400e+00,4.3285e-02,1.9118e-01,3.1596e+05,3558
5,400,2,0.75,9.2697e-01,3.7416e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
5,400,3,0.75,9.4719e-01,2.0811e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
5,400,4,0.75,9.5506e-01,1.6766e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
5,400,5,0.75,9.5506e-01,1.4903e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
5,400,6,0.75,9.5730e-01,1.3580e-01,4.3285e-02,1.9118e-01,3.1596e+05,3558
