id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,396,1,1.00,8.7402e-01,1.1889e+00,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,2,1.00,8.8189e-01,6.1648e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,3,1.00,8.8976e-01,4.3899e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,4,1.00,9.2126e-01,3.5034e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,5,1.00,9.3701e-01,2.9219e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,6,1.00,9.4488e-01,2.6920e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,7,1.00,9.4488e-01,2.5920e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,8,1.00,9.4488e-01,2.5354e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,9,1.00,9.4488e-01,2.4981e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,10,1.00,9.4488e-01,2.4668e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,11,1.00,9.5276e-01,2.4410e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,12,1.00,9.5276e-01,2.3925e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,13,1.00,9.5276e-01,2.3785e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,14,1.00,9.5276e-01,2.3482e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
1,396,15,1.00,9.5276e-01,2.3298e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,1,1.00,8.4252e-01,1.9324e+00,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,2,1.00,9.1339e-01,7.8069e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,3,1.00,9.3701e-01,5.3550e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,4,1.00,9.4488e-01,4.0368e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,5,1.00,9.5276e-01,3.1719e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,6,1.00,9.5276e-01,2.8734e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,7,1.00,9.5276e-01,2.7774e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,8,1.00,9.5276e-01,2.7287e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,9,1.00,9.5276e-01,2.7008e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,10,1.00,9.5276e-01,2.6601e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,11,1.00,9.4488e-01,2.6212e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,12,1.00,9.4488e-01,2.5922e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,13,1.00,9.5276e-01,2.5790e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,14,1.00,9.5276e-01,2.5526e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
2,397,15,1.00,9.5276e-01,2.5445e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,1,1.00,8.4252e-01,1.7766e+00,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,2,1.00,8.4252e-01,6.5423e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,3,1.00,9.2126e-01,3.1071e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,4,1.00,9.2913e-01,2.6423e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,5,1.00,9.2913e-01,2.6004e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,6,1.00,9.2913e-01,2.5706e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,7,1.00,9.2913e-01,2.5485e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,8,1.00,9.2913e-01,2.5374e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,9,1.00,9.2913e-01,2.5332e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,10,1.00,9.2913e-01,2.5225e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,11,1.00,9.2126e-01,2.5163e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,12,1.00,9.2126e-01,2.5075e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,13,1.00,9.2126e-01,2.5022e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,14,1.00,9.2126e-01,2.4981e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
3,398,15,1.00,9.2126e-01,2.5022e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
4,399,1,1.00,8.8189e-01,1.6136e+00,2.5515e-02,3.3894e-01,5.6328e+05,507
4,399,2,1.00,9.2913e-01,6.8075e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
4,399,3,1.00,9.3701e-01,4.2024e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
4,399,4,1.00,9.3701e-01,3.1946e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
4,399,5,1.00,9.3701e-01,2.9324e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
4,399,6,1.00,9.3701e-01,2.8389e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
4,399,7,1.00,9.3701e-01,2.7895e-01,2.5515e-02,3.3894e-01,5.6328e+05,507
