id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,396,1,0.50,8.5091e-01,1.1892e+00,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,2,0.50,1.0000e+00,1.9980e-01,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,3,0.50,1.0000e+00,9.7639e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,4,0.50,1.0000e+00,6.8317e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,5,0.50,9.9636e-01,5.3309e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,6,0.50,9.9636e-01,4.5323e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,7,0.50,9.9636e-01,4.1342e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,8,0.50,9.9636e-01,3.9316e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,9,0.50,9.9636e-01,3.7887e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,10,0.50,9.9636e-01,3.6723e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,11,0.50,9.9636e-01,3.6077e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,12,0.50,9.9636e-01,3.5640e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,13,0.50,9.9636e-01,3.5331e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,14,0.50,9.9636e-01,3.5128e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
1,396,15,0.50,9.9636e-01,3.4853e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,1,0.50,8.6545e-01,1.9043e+00,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,2,0.50,9.9636e-01,2.8522e-01,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,3,0.50,9.9636e-01,1.1605e-01,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,4,0.50,9.9636e-01,7.9999e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,5,0.50,9.9636e-01,6.5311e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,6,0.50,9.9636e-01,5.6931e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,7,0.50,1.0000e+00,5.2427e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,8,0.50,1.0000e+00,5.0063e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,9,0.50,1.0000e+00,4.9345e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,10,0.50,1.0000e+00,4.8616e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,11,0.50,1.0000e+00,4.8346e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,12,0.50,1.0000e+00,4.8209e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,13,0.50,1.0000e+00,4.8169e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,14,0.50,1.0000e+00,4.8336e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
2,397,15,0.50,1.0000e+00,4.8251e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,1,0.50,8.3273e-01,1.5481e+00,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,2,0.50,9.9273e-01,2.0475e-01,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,3,0.50,9.9273e-01,5.9271e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,4,0.50,9.9273e-01,4.3831e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,5,0.50,9.9273e-01,4.0201e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,6,0.50,9.9273e-01,3.7997e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,7,0.50,9.9273e-01,3.5945e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,8,0.50,9.9273e-01,3.4322e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,9,0.50,9.9273e-01,3.3223e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,10,0.50,9.9273e-01,3.2112e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,11,0.50,9.9273e-01,3.1034e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,12,0.50,9.9273e-01,3.0064e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,13,0.50,9.9273e-01,2.9639e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,14,0.50,9.9273e-01,2.9246e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
3,398,15,0.50,9.9273e-01,2.9086e-02,1.0431e-02,8.7112e-02,1.8444e+05,1098
4,399,1,0.50,8.5091e-01,1.7628e+00,1.0431e-02,8.7112e-02,1.8444e+05,1098
