id_esperimento,seed,round,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,336,1,4.2333e-01,2.2709e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,2,5.9000e-01,1.2863e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,3,6.3083e-01,9.7273e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,4,6.4250e-01,8.4662e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,5,6.6167e-01,7.6539e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,6,7.0750e-01,7.0758e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,7,7.3167e-01,6.6620e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,8,7.4250e-01,6.3536e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,9,7.5917e-01,6.0960e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,10,7.6167e-01,5.8830e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,11,7.6417e-01,5.6917e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,12,7.7833e-01,5.5237e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,13,7.9000e-01,5.3677e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,14,7.9500e-01,5.2258e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
1,336,15,8.1083e-01,5.0984e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,1,5.5833e-01,1.9863e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,2,6.8333e-01,1.0346e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,3,7.1750e-01,8.3150e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,4,7.3333e-01,7.3831e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,5,7.5667e-01,6.8348e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,6,7.6333e-01,6.4199e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,7,7.8000e-01,6.1126e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,8,7.9250e-01,5.8503e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,9,8.0000e-01,5.6482e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,10,8.1333e-01,5.4694e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,11,8.2333e-01,5.3099e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,12,8.2583e-01,5.1575e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,13,8.2750e-01,5.0216e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,14,8.2917e-01,4.9104e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
2,337,15,8.3250e-01,4.8071e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,338,1,3.6167e-01,2.2848e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,338,2,5.2167e-01,1.4459e+00,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,338,3,6.1250e-01,9.6106e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,338,4,6.9083e-01,8.2517e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
3,338,5,7.2333e-01,7.4054e-01,3.0820e-02,8.6029e-02,1.8416e+05,4800
