id_esperimento,seed,round,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,356,1,8.6854e-01,7.5779e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,2,9.2584e-01,2.9105e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,3,9.4494e-01,2.1246e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,4,9.5506e-01,1.7862e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,5,9.6067e-01,1.5787e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,6,9.6292e-01,1.4542e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,7,9.6629e-01,1.3583e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,8,9.6966e-01,1.2808e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,9,9.7191e-01,1.2184e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,10,9.7303e-01,1.1680e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,11,9.7303e-01,1.1254e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,12,9.7303e-01,1.0863e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,13,9.7303e-01,1.0537e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,14,9.7865e-01,1.0281e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
1,356,15,9.7753e-01,1.0013e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
2,357,1,9.2135e-01,9.5145e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
2,357,2,9.6067e-01,3.0987e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
2,357,3,9.6517e-01,1.9490e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
2,357,4,9.6854e-01,1.4822e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
2,357,5,9.7191e-01,1.2639e-01,2.3959e-02,8.6029e-02,1.8416e+05,3558
