id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,218,1,1.00,8.7500e-01,1.1632e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,2,1.00,9.2000e-01,4.2866e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,3,1.00,9.1083e-01,2.4836e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,4,1.00,9.3333e-01,1.9979e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,5,1.00,9.5417e-01,1.7691e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,6,1.00,9.6000e-01,1.5171e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,7,1.00,9.6417e-01,1.3715e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,8,1.00,9.5667e-01,1.2552e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,9,1.00,9.5333e-01,1.1606e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,10,1.00,9.6750e-01,1.0815e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,11,1.00,9.7000e-01,9.7655e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,12,1.00,9.6917e-01,9.4640e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,13,1.00,9.6417e-01,8.6709e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,14,1.00,9.6167e-01,8.0650e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
1,218,15,1.00,9.6167e-01,7.5882e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,1,1.00,8.8000e-01,1.3174e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,2,1.00,8.9667e-01,5.1654e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,3,1.00,9.1667e-01,3.0091e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,4,1.00,9.3083e-01,2.2089e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,5,1.00,9.4000e-01,1.7559e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,6,1.00,9.4000e-01,1.5404e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,7,1.00,9.3750e-01,1.4474e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,8,1.00,9.4417e-01,1.3087e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,9,1.00,9.5000e-01,1.1760e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,10,1.00,9.5417e-01,1.1212e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,11,1.00,9.6333e-01,1.0645e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,12,1.00,9.7083e-01,1.0194e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,13,1.00,9.7083e-01,1.0304e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,14,1.00,9.6833e-01,9.0769e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
2,219,15,1.00,9.7167e-01,8.2522e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,1,1.00,9.0250e-01,1.4268e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,2,1.00,9.3167e-01,4.4824e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,3,1.00,9.4250e-01,2.5959e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,4,1.00,9.4917e-01,1.9953e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,5,1.00,9.5250e-01,1.6545e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,6,1.00,9.5833e-01,1.4876e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,7,1.00,9.5333e-01,1.3137e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,8,1.00,9.5083e-01,1.2367e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,9,1.00,9.6083e-01,1.1541e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,10,1.00,9.5583e-01,1.0468e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,11,1.00,9.5417e-01,9.4078e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,12,1.00,9.6083e-01,8.7648e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,13,1.00,9.5917e-01,8.0268e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,14,1.00,9.6417e-01,7.3708e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
3,220,15,1.00,9.6583e-01,7.0768e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,1,1.00,8.7417e-01,1.3101e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,2,1.00,9.2583e-01,4.9411e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,3,1.00,9.3750e-01,2.7578e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,4,1.00,9.4167e-01,2.1858e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,5,1.00,9.5167e-01,1.6877e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,6,1.00,9.4917e-01,1.4756e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,7,1.00,9.5167e-01,1.3087e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,8,1.00,9.5583e-01,1.1941e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,9,1.00,9.5583e-01,1.1609e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,10,1.00,9.5750e-01,1.1276e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,11,1.00,9.5667e-01,9.8710e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,12,1.00,9.5250e-01,9.7516e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,13,1.00,9.6167e-01,8.6772e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,14,1.00,9.5917e-01,7.9132e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
4,221,15,1.00,9.4917e-01,7.4896e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,1,1.00,8.8417e-01,1.4150e+00,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,2,1.00,9.2583e-01,5.2714e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,3,1.00,9.2917e-01,2.5795e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,4,1.00,9.5083e-01,2.0666e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,5,1.00,9.5167e-01,1.8389e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,6,1.00,9.4417e-01,1.6506e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,7,1.00,9.5083e-01,1.5057e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,8,1.00,9.4750e-01,1.4238e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,9,1.00,9.5250e-01,1.2791e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,10,1.00,9.6167e-01,1.2332e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,11,1.00,9.5667e-01,1.1843e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,12,1.00,9.6333e-01,1.1053e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,13,1.00,9.6333e-01,1.0539e-01,9.8059e-02,3.3894e-01,5.6328e+05,4800
5,222,14,1.00,9.6167e-01,9.5995e-02,9.8059e-02,3.3894e-01,5.6328e+05,4800
