id_esperimento,seed,round,p_profile,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,233,1,0.50,9.7064e-01,4.2363e-01,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,2,0.50,9.7366e-01,1.5871e-01,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,3,0.50,9.7997e-01,9.9599e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,4,0.50,9.8079e-01,7.7828e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,5,0.50,9.7942e-01,6.6299e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,6,0.50,9.8024e-01,5.9034e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,7,0.50,9.7997e-01,5.3059e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,8,0.50,9.8106e-01,4.7432e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,9,0.50,9.8216e-01,4.2049e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,10,0.50,9.8244e-01,3.9220e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,11,0.50,9.8326e-01,3.4927e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,12,0.50,9.8518e-01,3.1529e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,13,0.50,9.8299e-01,2.9129e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,14,0.50,9.8271e-01,2.8816e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
1,233,15,0.50,9.8353e-01,2.7819e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,1,0.50,9.6021e-01,4.9570e-01,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,2,0.50,9.6926e-01,1.6126e-01,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,3,0.50,9.7640e-01,9.8733e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,4,0.50,9.7997e-01,7.8318e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,5,0.50,9.8052e-01,6.5906e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,6,0.50,9.8244e-01,5.7695e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,7,0.50,9.8353e-01,5.2182e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,8,0.50,9.8381e-01,4.6181e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,9,0.50,9.8546e-01,4.1121e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,10,0.50,9.8710e-01,3.7218e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,11,0.50,9.8600e-01,3.5717e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
2,234,12,0.50,9.8847e-01,3.1679e-02,8.4991e-02,8.7112e-02,1.8444e+05,14573
