id_esperimento,seed,round,accuracy,loss,energia(J),banda(MB),flops_inferenza,samples
1,248,1,8.3167e-01,2.0250e+00,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,2,9.3250e-01,4.4043e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,3,9.3333e-01,1.9969e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,4,9.5333e-01,1.4769e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,5,9.6167e-01,1.2511e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,6,9.7000e-01,1.0763e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,7,9.7417e-01,9.4653e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,8,9.7417e-01,8.7346e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,9,9.7833e-01,8.1534e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,10,9.7667e-01,7.5476e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,11,9.7250e-01,7.1584e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,12,9.7833e-01,6.6257e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,13,9.8250e-01,6.2206e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,14,9.8333e-01,5.6922e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
1,248,15,9.8250e-01,5.4598e-02,8.5349e-02,8.4736e-02,5.6328e+05,4800
2,249,1,8.2167e-01,2.1567e+00,8.5349e-02,8.4736e-02,5.6328e+05,4800
2,249,2,9.4500e-01,4.8497e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
2,249,3,9.5917e-01,2.1126e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
2,249,4,9.6667e-01,1.5661e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
2,249,5,9.7167e-01,1.2662e-01,8.5349e-02,8.4736e-02,5.6328e+05,4800
